t,iter,drug_c,pd_output_1,scope,scenario
120.0,712,0.0,5.0817115996519275,ode_,scn1
0.0,713,0.0,4.549233253758928,ode_,scn1
2.0,713,0.0,4.549233253758928,ode_,scn1
4.0,713,0.0,4.549233253758928,ode_,scn1
8.0,713,0.0,4.549233253758928,ode_,scn1
12.0,713,0.0,4.549233253758928,ode_,scn1
24.0,713,0.0,4.549233253758928,ode_,scn1
48.0,713,0.0,4.549233253758928,ode_,scn1
72.0,713,0.0,4.549233253758928,ode_,scn1
120.0,713,0.0,4.549233253758928,ode_,scn1
0.0,714,0.0,4.696357035184958,ode_,scn1
2.0,714,0.0,4.696357035184958,ode_,scn1
4.0,714,0.0,4.696357035184958,ode_,scn1
8.0,714,0.0,4.696357035184958,ode_,scn1
12.0,714,0.0,4.696357035184958,ode_,scn1
24.0,714,0.0,4.696357035184958,ode_,scn1
48.0,714,0.0,4.696357035184958,ode_,scn1
72.0,714,0.0,4.696357035184958,ode_,scn1
120.0,714,0.0,4.696357035184958,ode_,scn1
0.0,715,0.0,5.843743672353606,ode_,scn1
2.0,715,0.0,5.843743672353606,ode_,scn1
4.0,715,0.0,5.843743672353606,ode_,scn1
8.0,715,0.0,5.843743672353606,ode_,scn1
12.0,715,0.0,5.843743672353606,ode_,scn1
24.0,715,0.0,5.843743672353606,ode_,scn1
48.0,715,0.0,5.843743672353606,ode_,scn1
72.0,715,0.0,5.843743672353606,ode_,scn1
120.0,715,0.0,5.843743672353606,ode_,scn1
0.0,716,0.0,4.884096251689228,ode_,scn1
2.0,716,0.0,4.884096251689228,ode_,scn1
4.0,716,0.0,4.884096251689228,ode_,scn1
8.0,716,0.0,4.884096251689228,ode_,scn1
12.0,716,0.0,4.884096251689228,ode_,scn1
24.0,716,0.0,4.884096251689228,ode_,scn1
48.0,716,0.0,4.884096251689228,ode_,scn1
72.0,716,0.0,4.884096251689228,ode_,scn1
120.0,716,0.0,4.884096251689228,ode_,scn1
0.0,717,0.0,5.762525101606391,ode_,scn1
2.0,717,0.0,5.762525101606391,ode_,scn1
4.0,717,0.0,5.762525101606391,ode_,scn1
8.0,717,0.0,5.762525101606391,ode_,scn1
12.0,717,0.0,5.762525101606391,ode_,scn1
24.0,717,0.0,5.762525101606391,ode_,scn1
48.0,717,0.0,5.762525101606391,ode_,scn1
72.0,717,0.0,5.762525101606391,ode_,scn1
120.0,717,0.0,5.762525101606391,ode_,scn1
0.0,718,0.0,4.583596484723862,ode_,scn1
2.0,718,0.0,4.583596484723862,ode_,scn1
4.0,718,0.0,4.583596484723862,ode_,scn1
8.0,718,0.0,4.583596484723862,ode_,scn1
12.0,718,0.0,4.583596484723862,ode_,scn1
24.0,718,0.0,4.583596484723862,ode_,scn1
48.0,718,0.0,4.583596484723862,ode_,scn1
72.0,718,0.0,4.583596484723862,ode_,scn1
120.0,718,0.0,4.583596484723862,ode_,scn1
0.0,719,0.0,4.796104686265938,ode_,scn1
2.0,719,0.0,4.796104686265938,ode_,scn1
4.0,719,0.0,4.796104686265938,ode_,scn1
8.0,719,0.0,4.796104686265938,ode_,scn1
12.0,719,0.0,4.796104686265938,ode_,scn1
24.0,719,0.0,4.796104686265938,ode_,scn1
48.0,719,0.0,4.796104686265938,ode_,scn1
72.0,719,0.0,4.796104686265938,ode_,scn1
120.0,719,0.0,4.796104686265938,ode_,scn1
0.0,720,0.0,4.649747376690228,ode_,scn1
2.0,720,0.0,4.649747376690228,ode_,scn1
4.0,720,0.0,4.649747376690228,ode_,scn1
8.0,720,0.0,4.649747376690228,ode_,scn1
12.0,720,0.0,4.649747376690228,ode_,scn1
24.0,720,0.0,4.649747376690228,ode_,scn1
48.0,720,0.0,4.649747376690228,ode_,scn1
72.0,720,0.0,4.649747376690228,ode_,scn1
120.0,720,0.0,4.649747376690228,ode_,scn1
0.0,721,0.0,4.35031597713836,ode_,scn1
2.0,721,0.0,4.35031597713836,ode_,scn1
4.0,721,0.0,4.35031597713836,ode_,scn1
8.0,721,0.0,4.35031597713836,ode_,scn1
12.0,721,0.0,4.35031597713836,ode_,scn1
24.0,721,0.0,4.35031597713836,ode_,scn1
48.0,721,0.0,4.35031597713836,ode_,scn1
72.0,721,0.0,4.35031597713836,ode_,scn1
120.0,721,0.0,4.35031597713836,ode_,scn1
0.0,722,0.0,5.176441592356989,ode_,scn1
2.0,722,0.0,5.176441592356989,ode_,scn1
4.0,722,0.0,5.176441592356989,ode_,scn1
8.0,722,0.0,5.176441592356989,ode_,scn1
12.0,722,0.0,5.176441592356989,ode_,scn1
24.0,722,0.0,5.176441592356989,ode_,scn1
48.0,722,0.0,5.176441592356989,ode_,scn1
72.0,722,0.0,5.176441592356989,ode_,scn1
120.0,722,0.0,5.176441592356989,ode_,scn1
0.0,723,0.0,4.743344431821229,ode_,scn1
2.0,723,0.0,4.743344431821229,ode_,scn1
4.0,723,0.0,4.743344431821229,ode_,scn1
8.0,723,0.0,4.743344431821229,ode_,scn1
12.0,723,0.0,4.743344431821229,ode_,scn1
24.0,723,0.0,4.743344431821229,ode_,scn1
48.0,723,0.0,4.743344431821229,ode_,scn1
72.0,723,0.0,4.743344431821229,ode_,scn1
120.0,723,0.0,4.743344431821229,ode_,scn1
0.0,724,0.0,4.273066422312398,ode_,scn1
2.0,724,0.0,4.273066422312398,ode_,scn1
4.0,724,0.0,4.273066422312398,ode_,scn1
8.0,724,0.0,4.273066422312398,ode_,scn1
12.0,724,0.0,4.273066422312398,ode_,scn1
24.0,724,0.0,4.273066422312398,ode_,scn1
48.0,724,0.0,4.273066422312398,ode_,scn1
72.0,724,0.0,4.273066422312398,ode_,scn1
120.0,724,0.0,4.273066422312398,ode_,scn1
0.0,725,0.0,4.862435428494599,ode_,scn1
2.0,725,0.0,4.862435428494599,ode_,scn1
4.0,725,0.0,4.862435428494599,ode_,scn1
8.0,725,0.0,4.862435428494599,ode_,scn1
12.0,725,0.0,4.862435428494599,ode_,scn1
24.0,725,0.0,4.862435428494599,ode_,scn1
48.0,725,0.0,4.862435428494599,ode_,scn1
72.0,725,0.0,4.862435428494599,ode_,scn1
120.0,725,0.0,4.862435428494599,ode_,scn1
0.0,726,0.0,4.456339736984464,ode_,scn1
2.0,726,0.0,4.456339736984464,ode_,scn1
4.0,726,0.0,4.456339736984464,ode_,scn1
8.0,726,0.0,4.456339736984464,ode_,scn1
12.0,726,0.0,4.456339736984464,ode_,scn1
24.0,726,0.0,4.456339736984464,ode_,scn1
48.0,726,0.0,4.456339736984464,ode_,scn1
72.0,726,0.0,4.456339736984464,ode_,scn1
120.0,726,0.0,4.456339736984464,ode_,scn1
0.0,727,0.0,5.477503811091025,ode_,scn1
2.0,727,0.0,5.477503811091025,ode_,scn1
4.0,727,0.0,5.477503811091025,ode_,scn1
8.0,727,0.0,5.477503811091025,ode_,scn1
12.0,727,0.0,5.477503811091025,ode_,scn1
24.0,727,0.0,5.477503811091025,ode_,scn1
48.0,727,0.0,5.477503811091025,ode_,scn1
72.0,727,0.0,5.477503811091025,ode_,scn1
120.0,727,0.0,5.477503811091025,ode_,scn1
0.0,728,0.0,5.095441223517038,ode_,scn1
2.0,728,0.0,5.095441223517038,ode_,scn1
4.0,728,0.0,5.095441223517038,ode_,scn1
8.0,728,0.0,5.095441223517038,ode_,scn1
12.0,728,0.0,5.095441223517038,ode_,scn1
24.0,728,0.0,5.095441223517038,ode_,scn1
48.0,728,0.0,5.095441223517038,ode_,scn1
72.0,728,0.0,5.095441223517038,ode_,scn1
120.0,728,0.0,5.095441223517038,ode_,scn1
0.0,729,0.0,5.131863985429405,ode_,scn1
2.0,729,0.0,5.131863985429405,ode_,scn1
4.0,729,0.0,5.131863985429405,ode_,scn1
8.0,729,0.0,5.131863985429405,ode_,scn1
12.0,729,0.0,5.131863985429405,ode_,scn1
24.0,729,0.0,5.131863985429405,ode_,scn1
48.0,729,0.0,5.131863985429405,ode_,scn1
72.0,729,0.0,5.131863985429405,ode_,scn1
120.0,729,0.0,5.131863985429405,ode_,scn1
0.0,730,0.0,4.635799186731567,ode_,scn1
2.0,730,0.0,4.635799186731567,ode_,scn1
4.0,730,0.0,4.635799186731567,ode_,scn1
8.0,730,0.0,4.635799186731567,ode_,scn1
12.0,730,0.0,4.635799186731567,ode_,scn1
24.0,730,0.0,4.635799186731567,ode_,scn1
48.0,730,0.0,4.635799186731567,ode_,scn1
72.0,730,0.0,4.635799186731567,ode_,scn1
120.0,730,0.0,4.635799186731567,ode_,scn1
0.0,731,0.0,4.644473985641217,ode_,scn1
2.0,731,0.0,4.644473985641217,ode_,scn1
4.0,731,0.0,4.644473985641217,ode_,scn1
8.0,731,0.0,4.644473985641217,ode_,scn1
12.0,731,0.0,4.644473985641217,ode_,scn1
24.0,731,0.0,4.644473985641217,ode_,scn1
48.0,731,0.0,4.644473985641217,ode_,scn1
72.0,731,0.0,4.644473985641217,ode_,scn1
120.0,731,0.0,4.644473985641217,ode_,scn1
0.0,732,0.0,5.855158466146191,ode_,scn1
2.0,732,0.0,5.855158466146191,ode_,scn1
4.0,732,0.0,5.855158466146191,ode_,scn1
8.0,732,0.0,5.855158466146191,ode_,scn1
12.0,732,0.0,5.855158466146191,ode_,scn1
24.0,732,0.0,5.855158466146191,ode_,scn1
48.0,732,0.0,5.855158466146191,ode_,scn1
72.0,732,0.0,5.855158466146191,ode_,scn1
120.0,732,0.0,5.855158466146191,ode_,scn1
0.0,733,0.0,4.971931572429677,ode_,scn1
2.0,733,0.0,4.971931572429677,ode_,scn1
4.0,733,0.0,4.971931572429677,ode_,scn1
8.0,733,0.0,4.971931572429677,ode_,scn1
12.0,733,0.0,4.971931572429677,ode_,scn1
24.0,733,0.0,4.971931572429677,ode_,scn1
48.0,733,0.0,4.971931572429677,ode_,scn1
72.0,733,0.0,4.971931572429677,ode_,scn1
120.0,733,0.0,4.971931572429677,ode_,scn1
0.0,734,0.0,5.581952013293789,ode_,scn1
2.0,734,0.0,5.581952013293789,ode_,scn1
4.0,734,0.0,5.581952013293789,ode_,scn1
8.0,734,0.0,5.581952013293789,ode_,scn1
12.0,734,0.0,5.581952013293789,ode_,scn1
24.0,734,0.0,5.581952013293789,ode_,scn1
48.0,734,0.0,5.581952013293789,ode_,scn1
72.0,734,0.0,5.581952013293789,ode_,scn1
120.0,734,0.0,5.581952013293789,ode_,scn1
0.0,735,0.0,5.4701274426966995,ode_,scn1
2.0,735,0.0,5.4701274426966995,ode_,scn1
4.0,735,0.0,5.4701274426966995,ode_,scn1
8.0,735,0.0,5.4701274426966995,ode_,scn1
12.0,735,0.0,5.4701274426966995,ode_,scn1
24.0,735,0.0,5.4701274426966995,ode_,scn1
48.0,735,0.0,5.4701274426966995,ode_,scn1
72.0,735,0.0,5.4701274426966995,ode_,scn1
120.0,735,0.0,5.4701274426966995,ode_,scn1
0.0,736,0.0,5.086991625084112,ode_,scn1
2.0,736,0.0,5.086991625084112,ode_,scn1
4.0,736,0.0,5.086991625084112,ode_,scn1
8.0,736,0.0,5.086991625084112,ode_,scn1
12.0,736,0.0,5.086991625084112,ode_,scn1
24.0,736,0.0,5.086991625084112,ode_,scn1
48.0,736,0.0,5.086991625084112,ode_,scn1
72.0,736,0.0,5.086991625084112,ode_,scn1
120.0,736,0.0,5.086991625084112,ode_,scn1
0.0,737,0.0,5.201511477293256,ode_,scn1
2.0,737,0.0,5.201511477293256,ode_,scn1
4.0,737,0.0,5.201511477293256,ode_,scn1
8.0,737,0.0,5.201511477293256,ode_,scn1
12.0,737,0.0,5.201511477293256,ode_,scn1
24.0,737,0.0,5.201511477293256,ode_,scn1
48.0,737,0.0,5.201511477293256,ode_,scn1
72.0,737,0.0,5.201511477293256,ode_,scn1
120.0,737,0.0,5.201511477293256,ode_,scn1
0.0,738,0.0,4.807876574668281,ode_,scn1
2.0,738,0.0,4.807876574668281,ode_,scn1
4.0,738,0.0,4.807876574668281,ode_,scn1
8.0,738,0.0,4.807876574668281,ode_,scn1
12.0,738,0.0,4.807876574668281,ode_,scn1
24.0,738,0.0,4.807876574668281,ode_,scn1
48.0,738,0.0,4.807876574668281,ode_,scn1
72.0,738,0.0,4.807876574668281,ode_,scn1
120.0,738,0.0,4.807876574668281,ode_,scn1
0.0,739,0.0,5.712584745901436,ode_,scn1
2.0,739,0.0,5.712584745901436,ode_,scn1
4.0,739,0.0,5.712584745901436,ode_,scn1
8.0,739,0.0,5.712584745901436,ode_,scn1
12.0,739,0.0,5.712584745901436,ode_,scn1
24.0,739,0.0,5.712584745901436,ode_,scn1
48.0,739,0.0,5.712584745901436,ode_,scn1
72.0,739,0.0,5.712584745901436,ode_,scn1
120.0,739,0.0,5.712584745901436,ode_,scn1
0.0,740,0.0,4.987977618574549,ode_,scn1
2.0,740,0.0,4.987977618574549,ode_,scn1
4.0,740,0.0,4.987977618574549,ode_,scn1
8.0,740,0.0,4.987977618574549,ode_,scn1
12.0,740,0.0,4.987977618574549,ode_,scn1
24.0,740,0.0,4.987977618574549,ode_,scn1
48.0,740,0.0,4.987977618574549,ode_,scn1
72.0,740,0.0,4.987977618574549,ode_,scn1
120.0,740,0.0,4.987977618574549,ode_,scn1
0.0,741,0.0,4.607943882956043,ode_,scn1
2.0,741,0.0,4.607943882956043,ode_,scn1
4.0,741,0.0,4.607943882956043,ode_,scn1
8.0,741,0.0,4.607943882956043,ode_,scn1
12.0,741,0.0,4.607943882956043,ode_,scn1
24.0,741,0.0,4.607943882956043,ode_,scn1
48.0,741,0.0,4.607943882956043,ode_,scn1
72.0,741,0.0,4.607943882956043,ode_,scn1
120.0,741,0.0,4.607943882956043,ode_,scn1
0.0,742,0.0,5.25416574211884,ode_,scn1
2.0,742,0.0,5.25416574211884,ode_,scn1
4.0,742,0.0,5.25416574211884,ode_,scn1
8.0,742,0.0,5.25416574211884,ode_,scn1
12.0,742,0.0,5.25416574211884,ode_,scn1
24.0,742,0.0,5.25416574211884,ode_,scn1
48.0,742,0.0,5.25416574211884,ode_,scn1
72.0,742,0.0,5.25416574211884,ode_,scn1
120.0,742,0.0,5.25416574211884,ode_,scn1
0.0,743,0.0,5.181131400350051,ode_,scn1
2.0,743,0.0,5.181131400350051,ode_,scn1
4.0,743,0.0,5.181131400350051,ode_,scn1
8.0,743,0.0,5.181131400350051,ode_,scn1
12.0,743,0.0,5.181131400350051,ode_,scn1
24.0,743,0.0,5.181131400350051,ode_,scn1
48.0,743,0.0,5.181131400350051,ode_,scn1
72.0,743,0.0,5.181131400350051,ode_,scn1
120.0,743,0.0,5.181131400350051,ode_,scn1
0.0,744,0.0,4.460741550908443,ode_,scn1
2.0,744,0.0,4.460741550908443,ode_,scn1
4.0,744,0.0,4.460741550908443,ode_,scn1
8.0,744,0.0,4.460741550908443,ode_,scn1
12.0,744,0.0,4.460741550908443,ode_,scn1
24.0,744,0.0,4.460741550908443,ode_,scn1
48.0,744,0.0,4.460741550908443,ode_,scn1
72.0,744,0.0,4.460741550908443,ode_,scn1
120.0,744,0.0,4.460741550908443,ode_,scn1
0.0,745,0.0,4.486701313913784,ode_,scn1
2.0,745,0.0,4.486701313913784,ode_,scn1
4.0,745,0.0,4.486701313913784,ode_,scn1
8.0,745,0.0,4.486701313913784,ode_,scn1
12.0,745,0.0,4.486701313913784,ode_,scn1
24.0,745,0.0,4.486701313913784,ode_,scn1
48.0,745,0.0,4.486701313913784,ode_,scn1
72.0,745,0.0,4.486701313913784,ode_,scn1
120.0,745,0.0,4.486701313913784,ode_,scn1
0.0,746,0.0,5.1054864595706935,ode_,scn1
2.0,746,0.0,5.1054864595706935,ode_,scn1
4.0,746,0.0,5.1054864595706935,ode_,scn1
8.0,746,0.0,5.1054864595706935,ode_,scn1
12.0,746,0.0,5.1054864595706935,ode_,scn1
24.0,746,0.0,5.1054864595706935,ode_,scn1
48.0,746,0.0,5.1054864595706935,ode_,scn1
72.0,746,0.0,5.1054864595706935,ode_,scn1
120.0,746,0.0,5.1054864595706935,ode_,scn1
0.0,747,0.0,4.94875382799265,ode_,scn1
2.0,747,0.0,4.94875382799265,ode_,scn1
4.0,747,0.0,4.94875382799265,ode_,scn1
8.0,747,0.0,4.94875382799265,ode_,scn1
12.0,747,0.0,4.94875382799265,ode_,scn1
24.0,747,0.0,4.94875382799265,ode_,scn1
48.0,747,0.0,4.94875382799265,ode_,scn1
72.0,747,0.0,4.94875382799265,ode_,scn1
120.0,747,0.0,4.94875382799265,ode_,scn1
0.0,748,0.0,5.8482188995601,ode_,scn1
2.0,748,0.0,5.8482188995601,ode_,scn1
4.0,748,0.0,5.8482188995601,ode_,scn1
8.0,748,0.0,5.8482188995601,ode_,scn1
12.0,748,0.0,5.8482188995601,ode_,scn1
24.0,748,0.0,5.8482188995601,ode_,scn1
48.0,748,0.0,5.8482188995601,ode_,scn1
72.0,748,0.0,5.8482188995601,ode_,scn1
120.0,748,0.0,5.8482188995601,ode_,scn1
0.0,749,0.0,5.6068459807894255,ode_,scn1
2.0,749,0.0,5.6068459807894255,ode_,scn1
4.0,749,0.0,5.6068459807894255,ode_,scn1
8.0,749,0.0,5.6068459807894255,ode_,scn1
12.0,749,0.0,5.6068459807894255,ode_,scn1
24.0,749,0.0,5.6068459807894255,ode_,scn1
48.0,749,0.0,5.6068459807894255,ode_,scn1
72.0,749,0.0,5.6068459807894255,ode_,scn1
120.0,749,0.0,5.6068459807894255,ode_,scn1
0.0,750,0.0,4.841493329712702,ode_,scn1
2.0,750,0.0,4.841493329712702,ode_,scn1
4.0,750,0.0,4.841493329712702,ode_,scn1
8.0,750,0.0,4.841493329712702,ode_,scn1
12.0,750,0.0,4.841493329712702,ode_,scn1
24.0,750,0.0,4.841493329712702,ode_,scn1
48.0,750,0.0,4.841493329712702,ode_,scn1
72.0,750,0.0,4.841493329712702,ode_,scn1
120.0,750,0.0,4.841493329712702,ode_,scn1
0.0,751,0.0,4.976432644864248,ode_,scn1
2.0,751,0.0,4.976432644864248,ode_,scn1
4.0,751,0.0,4.976432644864248,ode_,scn1
8.0,751,0.0,4.976432644864248,ode_,scn1
12.0,751,0.0,4.976432644864248,ode_,scn1
24.0,751,0.0,4.976432644864248,ode_,scn1
48.0,751,0.0,4.976432644864248,ode_,scn1
72.0,751,0.0,4.976432644864248,ode_,scn1
120.0,751,0.0,4.976432644864248,ode_,scn1
0.0,752,0.0,6.24718585273648,ode_,scn1
2.0,752,0.0,6.24718585273648,ode_,scn1
4.0,752,0.0,6.24718585273648,ode_,scn1
8.0,752,0.0,6.24718585273648,ode_,scn1
12.0,752,0.0,6.24718585273648,ode_,scn1
24.0,752,0.0,6.24718585273648,ode_,scn1
48.0,752,0.0,6.24718585273648,ode_,scn1
72.0,752,0.0,6.24718585273648,ode_,scn1
120.0,752,0.0,6.24718585273648,ode_,scn1
0.0,753,0.0,5.990018582099262,ode_,scn1
2.0,753,0.0,5.990018582099262,ode_,scn1
4.0,753,0.0,5.990018582099262,ode_,scn1
8.0,753,0.0,5.990018582099262,ode_,scn1
12.0,753,0.0,5.990018582099262,ode_,scn1
24.0,753,0.0,5.990018582099262,ode_,scn1
48.0,753,0.0,5.990018582099262,ode_,scn1
72.0,753,0.0,5.990018582099262,ode_,scn1
120.0,753,0.0,5.990018582099262,ode_,scn1
0.0,754,0.0,3.8458761688948644,ode_,scn1
2.0,754,0.0,3.8458761688948644,ode_,scn1
4.0,754,0.0,3.8458761688948644,ode_,scn1
8.0,754,0.0,3.8458761688948644,ode_,scn1
12.0,754,0.0,3.8458761688948644,ode_,scn1
24.0,754,0.0,3.8458761688948644,ode_,scn1
48.0,754,0.0,3.8458761688948644,ode_,scn1
72.0,754,0.0,3.8458761688948644,ode_,scn1
120.0,754,0.0,3.8458761688948644,ode_,scn1
0.0,755,0.0,5.633983017054254,ode_,scn1
2.0,755,0.0,5.633983017054254,ode_,scn1
4.0,755,0.0,5.633983017054254,ode_,scn1
8.0,755,0.0,5.633983017054254,ode_,scn1
12.0,755,0.0,5.633983017054254,ode_,scn1
24.0,755,0.0,5.633983017054254,ode_,scn1
48.0,755,0.0,5.633983017054254,ode_,scn1
72.0,755,0.0,5.633983017054254,ode_,scn1
120.0,755,0.0,5.633983017054254,ode_,scn1
0.0,756,0.0,4.431655974564493,ode_,scn1
2.0,756,0.0,4.431655974564493,ode_,scn1
4.0,756,0.0,4.431655974564493,ode_,scn1
8.0,756,0.0,4.431655974564493,ode_,scn1
12.0,756,0.0,4.431655974564493,ode_,scn1
24.0,756,0.0,4.431655974564493,ode_,scn1
48.0,756,0.0,4.431655974564493,ode_,scn1
72.0,756,0.0,4.431655974564493,ode_,scn1
120.0,756,0.0,4.431655974564493,ode_,scn1
0.0,757,0.0,4.761963903918654,ode_,scn1
2.0,757,0.0,4.761963903918654,ode_,scn1
4.0,757,0.0,4.761963903918654,ode_,scn1
8.0,757,0.0,4.761963903918654,ode_,scn1
12.0,757,0.0,4.761963903918654,ode_,scn1
24.0,757,0.0,4.761963903918654,ode_,scn1
48.0,757,0.0,4.761963903918654,ode_,scn1
72.0,757,0.0,4.761963903918654,ode_,scn1
120.0,757,0.0,4.761963903918654,ode_,scn1
0.0,758,0.0,5.360391536166533,ode_,scn1
2.0,758,0.0,5.360391536166533,ode_,scn1
4.0,758,0.0,5.360391536166533,ode_,scn1
8.0,758,0.0,5.360391536166533,ode_,scn1
12.0,758,0.0,5.360391536166533,ode_,scn1
24.0,758,0.0,5.360391536166533,ode_,scn1
48.0,758,0.0,5.360391536166533,ode_,scn1
72.0,758,0.0,5.360391536166533,ode_,scn1
120.0,758,0.0,5.360391536166533,ode_,scn1
0.0,759,0.0,4.036564918998081,ode_,scn1
2.0,759,0.0,4.036564918998081,ode_,scn1
4.0,759,0.0,4.036564918998081,ode_,scn1
8.0,759,0.0,4.036564918998081,ode_,scn1
12.0,759,0.0,4.036564918998081,ode_,scn1
24.0,759,0.0,4.036564918998081,ode_,scn1
48.0,759,0.0,4.036564918998081,ode_,scn1
72.0,759,0.0,4.036564918998081,ode_,scn1
120.0,759,0.0,4.036564918998081,ode_,scn1
0.0,760,0.0,4.893272630103701,ode_,scn1
2.0,760,0.0,4.893272630103701,ode_,scn1
4.0,760,0.0,4.893272630103701,ode_,scn1
8.0,760,0.0,4.893272630103701,ode_,scn1
12.0,760,0.0,4.893272630103701,ode_,scn1
24.0,760,0.0,4.893272630103701,ode_,scn1
48.0,760,0.0,4.893272630103701,ode_,scn1
72.0,760,0.0,4.893272630103701,ode_,scn1
120.0,760,0.0,4.893272630103701,ode_,scn1
0.0,761,0.0,5.145405764966854,ode_,scn1
2.0,761,0.0,5.145405764966854,ode_,scn1
4.0,761,0.0,5.145405764966854,ode_,scn1
8.0,761,0.0,5.145405764966854,ode_,scn1
12.0,761,0.0,5.145405764966854,ode_,scn1
24.0,761,0.0,5.145405764966854,ode_,scn1
48.0,761,0.0,5.145405764966854,ode_,scn1
72.0,761,0.0,5.145405764966854,ode_,scn1
120.0,761,0.0,5.145405764966854,ode_,scn1
0.0,762,0.0,5.3053760983282485,ode_,scn1
2.0,762,0.0,5.3053760983282485,ode_,scn1
4.0,762,0.0,5.3053760983282485,ode_,scn1
8.0,762,0.0,5.3053760983282485,ode_,scn1
12.0,762,0.0,5.3053760983282485,ode_,scn1
24.0,762,0.0,5.3053760983282485,ode_,scn1
48.0,762,0.0,5.3053760983282485,ode_,scn1
72.0,762,0.0,5.3053760983282485,ode_,scn1
120.0,762,0.0,5.3053760983282485,ode_,scn1
0.0,763,0.0,5.1203942013010595,ode_,scn1
2.0,763,0.0,5.1203942013010595,ode_,scn1
4.0,763,0.0,5.1203942013010595,ode_,scn1
8.0,763,0.0,5.1203942013010595,ode_,scn1
12.0,763,0.0,5.1203942013010595,ode_,scn1
24.0,763,0.0,5.1203942013010595,ode_,scn1
48.0,763,0.0,5.1203942013010595,ode_,scn1
72.0,763,0.0,5.1203942013010595,ode_,scn1
120.0,763,0.0,5.1203942013010595,ode_,scn1
0.0,764,0.0,4.405976753160993,ode_,scn1
2.0,764,0.0,4.405976753160993,ode_,scn1
4.0,764,0.0,4.405976753160993,ode_,scn1
8.0,764,0.0,4.405976753160993,ode_,scn1
12.0,764,0.0,4.405976753160993,ode_,scn1
24.0,764,0.0,4.405976753160993,ode_,scn1
48.0,764,0.0,4.405976753160993,ode_,scn1
72.0,764,0.0,4.405976753160993,ode_,scn1
120.0,764,0.0,4.405976753160993,ode_,scn1
0.0,765,0.0,5.36190427348719,ode_,scn1
2.0,765,0.0,5.36190427348719,ode_,scn1
4.0,765,0.0,5.36190427348719,ode_,scn1
8.0,765,0.0,5.36190427348719,ode_,scn1
12.0,765,0.0,5.36190427348719,ode_,scn1
24.0,765,0.0,5.36190427348719,ode_,scn1
48.0,765,0.0,5.36190427348719,ode_,scn1
72.0,765,0.0,5.36190427348719,ode_,scn1
120.0,765,0.0,5.36190427348719,ode_,scn1
0.0,766,0.0,4.96407284424611,ode_,scn1
2.0,766,0.0,4.96407284424611,ode_,scn1
4.0,766,0.0,4.96407284424611,ode_,scn1
8.0,766,0.0,4.96407284424611,ode_,scn1
12.0,766,0.0,4.96407284424611,ode_,scn1
24.0,766,0.0,4.96407284424611,ode_,scn1
48.0,766,0.0,4.96407284424611,ode_,scn1
72.0,766,0.0,4.96407284424611,ode_,scn1
120.0,766,0.0,4.96407284424611,ode_,scn1
0.0,767,0.0,4.967690544412078,ode_,scn1
2.0,767,0.0,4.967690544412078,ode_,scn1
4.0,767,0.0,4.967690544412078,ode_,scn1
8.0,767,0.0,4.967690544412078,ode_,scn1
12.0,767,0.0,4.967690544412078,ode_,scn1
24.0,767,0.0,4.967690544412078,ode_,scn1
48.0,767,0.0,4.967690544412078,ode_,scn1
72.0,767,0.0,4.967690544412078,ode_,scn1
120.0,767,0.0,4.967690544412078,ode_,scn1
0.0,768,0.0,5.013272391835437,ode_,scn1
2.0,768,0.0,5.013272391835437,ode_,scn1
4.0,768,0.0,5.013272391835437,ode_,scn1
8.0,768,0.0,5.013272391835437,ode_,scn1
12.0,768,0.0,5.013272391835437,ode_,scn1
24.0,768,0.0,5.013272391835437,ode_,scn1
48.0,768,0.0,5.013272391835437,ode_,scn1
72.0,768,0.0,5.013272391835437,ode_,scn1
120.0,768,0.0,5.013272391835437,ode_,scn1
0.0,769,0.0,4.0078736077672685,ode_,scn1
2.0,769,0.0,4.0078736077672685,ode_,scn1
4.0,769,0.0,4.0078736077672685,ode_,scn1
8.0,769,0.0,4.0078736077672685,ode_,scn1
12.0,769,0.0,4.0078736077672685,ode_,scn1
24.0,769,0.0,4.0078736077672685,ode_,scn1
48.0,769,0.0,4.0078736077672685,ode_,scn1
72.0,769,0.0,4.0078736077672685,ode_,scn1
120.0,769,0.0,4.0078736077672685,ode_,scn1
0.0,770,0.0,5.236111982786654,ode_,scn1
2.0,770,0.0,5.236111982786654,ode_,scn1
4.0,770,0.0,5.236111982786654,ode_,scn1
8.0,770,0.0,5.236111982786654,ode_,scn1
12.0,770,0.0,5.236111982786654,ode_,scn1
24.0,770,0.0,5.236111982786654,ode_,scn1
48.0,770,0.0,5.236111982786654,ode_,scn1
72.0,770,0.0,5.236111982786654,ode_,scn1
120.0,770,0.0,5.236111982786654,ode_,scn1
0.0,771,0.0,4.39296817802328,ode_,scn1
2.0,771,0.0,4.39296817802328,ode_,scn1
4.0,771,0.0,4.39296817802328,ode_,scn1
8.0,771,0.0,4.39296817802328,ode_,scn1
12.0,771,0.0,4.39296817802328,ode_,scn1
24.0,771,0.0,4.39296817802328,ode_,scn1
48.0,771,0.0,4.39296817802328,ode_,scn1
72.0,771,0.0,4.39296817802328,ode_,scn1
120.0,771,0.0,4.39296817802328,ode_,scn1
0.0,772,0.0,4.891165488936792,ode_,scn1
2.0,772,0.0,4.891165488936792,ode_,scn1
4.0,772,0.0,4.891165488936792,ode_,scn1
