t,iter,drug_c,pd_output_1,scope,scenario
72.0,403,0.21744498081950075,9.527368057851142,ode_,scn2
120.0,403,0.22092544211165066,10.106967850596565,ode_,scn2
0.0,404,0.0,5.073167840751675,ode_,scn2
2.0,404,0.4421840893488436,5.620788511292527,ode_,scn2
4.0,404,0.258316906414517,5.836637937995887,ode_,scn2
8.0,404,0.1887121369071401,6.087405362833545,ode_,scn2
12.0,404,0.14582362552380826,6.239414662665106,ode_,scn2
24.0,404,0.21383476426569892,7.4532436578328,ode_,scn2
48.0,404,0.2620724226287614,8.94543473398026,ode_,scn2
72.0,404,0.2746614364339997,9.653846529220015,ode_,scn2
120.0,404,0.2807573795370758,10.208393222096344,ode_,scn2
0.0,405,0.0,5.022015205630217,ode_,scn2
2.0,405,0.45842835760476697,5.620766528692605,ode_,scn2
4.0,405,0.26000310295157936,5.855678482114971,ode_,scn2
8.0,405,0.189170723293783,6.124502884312262,ode_,scn2
12.0,405,0.1472971566923656,6.290571155416265,ode_,scn2
24.0,405,0.2175696980573049,7.642286303134945,ode_,scn2
48.0,405,0.26872713698538697,9.354680683794626,ode_,scn2
72.0,405,0.28242420414900066,10.191151557928281,ode_,scn2
120.0,405,0.28907808377822597,10.864088217378415,ode_,scn2
0.0,406,0.0,3.878137642788899,ode_,scn2
2.0,406,0.42865036389009054,4.466569224002742,ode_,scn2
4.0,406,0.23582282998115425,4.687328083865426,ode_,scn2
8.0,406,0.1661514862812981,4.928897497304721,ode_,scn2
12.0,406,0.12565547944608518,5.0697353686424975,ode_,scn2
24.0,406,0.1806466488268388,6.31420635927641,ode_,scn2
48.0,406,0.2166264124791195,7.8820215824336,ode_,scn2
72.0,406,0.22514520545017983,8.650801528874105,ode_,scn2
120.0,406,0.22918495370437042,9.272252197350703,ode_,scn2
0.0,407,0.0,5.300620654797773,ode_,scn2
2.0,407,0.6039954314602268,6.098479670471706,ode_,scn2
4.0,407,0.2979219948633193,6.407658362440524,ode_,scn2
8.0,407,0.20812959398651795,6.718995526135836,ode_,scn2
12.0,407,0.17140206592040277,6.923825242539074,ode_,scn2
24.0,407,0.2689399615312322,8.708481551858245,ode_,scn2
48.0,407,0.3576108446426159,11.08780886465716,ode_,scn2
72.0,407,0.3886689340182898,12.307801449226542,ode_,scn2
120.0,407,0.4060504474180405,13.34229065065739,ode_,scn2
0.0,408,0.0,5.469702853607613,ode_,scn2
2.0,408,0.475697347106733,6.262316822984281,ode_,scn2
4.0,408,0.27155734221693434,6.560129661330182,ode_,scn2
8.0,408,0.20050495318837078,6.890334956975331,ode_,scn2
12.0,408,0.15856866700988756,7.08861081611284,ode_,scn2
24.0,408,0.2379505864544244,8.636399571227027,ode_,scn2
48.0,408,0.29972438808868784,10.369790356989572,ode_,scn2
72.0,408,0.3178632744335879,11.126472216735564,ode_,scn2
120.0,408,0.3270639480331782,11.678563691161346,ode_,scn2
0.0,409,0.0,5.347945359017739,ode_,scn2
2.0,409,0.40760930112285193,6.20823111032409,ode_,scn2
4.0,409,0.22546745122315126,6.538671744029572,ode_,scn2
8.0,409,0.15434318557190888,6.872613395577064,ode_,scn2
12.0,409,0.11444788574333843,7.043594685949248,ode_,scn2
24.0,409,0.16193532494273497,8.646678266718443,ode_,scn2
48.0,409,0.1914132358564662,10.457754478891134,ode_,scn2
72.0,409,0.1981612496287955,11.251927395047021,ode_,scn2
120.0,409,0.2013175440076694,11.81530049102869,ode_,scn2
0.0,410,0.0,5.258778253818021,ode_,scn2
2.0,410,0.45413107898003263,5.916799620294872,ode_,scn2
4.0,410,0.249262660487345,6.168875738474763,ode_,scn2
8.0,410,0.1776704602352193,6.447108221054941,ode_,scn2
12.0,410,0.13702571545921066,6.6160889024694,ode_,scn2
24.0,410,0.20057827259489258,8.025008056861289,ode_,scn2
48.0,410,0.24514151358699543,9.774022557461226,ode_,scn2
72.0,410,0.2564922141345263,10.6206293664237,ode_,scn2
120.0,410,0.26189482715987183,11.305966060324092,ode_,scn2
0.0,411,0.0,4.683763887093553,ode_,scn2
2.0,411,0.4855277911379203,5.505371183333149,ode_,scn2
4.0,411,0.2963018057002373,5.851342541531714,ode_,scn2
8.0,411,0.22628891998649925,6.269840135891616,ode_,scn2
12.0,411,0.1828274395897051,6.539675751304928,ode_,scn2
24.0,411,0.2801683033505302,8.375295357422447,ode_,scn2
48.0,411,0.36181147086165555,10.448927751716088,ode_,scn2
72.0,411,0.3879422241685357,11.358102093303698,ode_,scn2
120.0,411,0.4018718428838375,12.03650571842174,ode_,scn2
0.0,412,0.0,4.62385992866431,ode_,scn2
2.0,412,0.5155319938042076,5.213554625837544,ode_,scn2
4.0,412,0.2506560030060894,5.431575208619966,ode_,scn2
8.0,412,0.17136591878572355,5.650458198810765,ode_,scn2
12.0,412,0.13506676601168233,5.788183004392849,ode_,scn2
24.0,412,0.20218827081155336,7.0824770754328785,ode_,scn2
48.0,412,0.2532422007936265,8.861950484381127,ode_,scn2
72.0,412,0.26737664541962197,9.813659071382608,ode_,scn2
120.0,412,0.27412693247400305,10.656497082228565,ode_,scn2
0.0,413,0.0,4.638215014795267,ode_,scn2
2.0,413,0.4632526213476625,5.283336735789971,ode_,scn2
4.0,413,0.25913488341762725,5.531300003149685,ode_,scn2
8.0,413,0.18835841955450353,5.8131683351909995,ode_,scn2
12.0,413,0.14692072888495292,5.9881953129331835,ode_,scn2
24.0,413,0.21736531959862154,7.432318366663764,ode_,scn2
48.0,413,0.2689281556088697,9.275877747133219,ode_,scn2
72.0,413,0.282798374946061,10.184351072032339,ode_,scn2
120.0,413,0.28953959224922093,10.922680946883961,ode_,scn2
0.0,414,0.0,5.345851313758785,ode_,scn2
2.0,414,0.4471108381438381,5.971971012443574,ode_,scn2
4.0,414,0.24620708751311007,6.214069960844527,ode_,scn2
8.0,414,0.17369794024244503,6.471188336284552,ode_,scn2
12.0,414,0.1332281936454282,6.618749910458515,ode_,scn2
24.0,414,0.19418784208872594,7.890891099158271,ode_,scn2
48.0,414,0.2364990649010728,9.405981865057681,ode_,scn2
72.0,414,0.2473033475472606,10.10627692713204,ode_,scn2
120.0,414,0.2524742330839904,10.63837271130505,ode_,scn2
0.0,415,0.0,4.6199584187825415,ode_,scn2
2.0,415,0.44445537971855903,5.115568245592401,ode_,scn2
4.0,415,0.25867200021591835,5.302479160214761,ode_,scn2
8.0,415,0.190990948091125,5.527373433734817,ode_,scn2
12.0,415,0.14805574366068847,5.669597824777361,ode_,scn2
24.0,415,0.21761435528996012,6.820026221695969,ode_,scn2
48.0,415,0.2671484971796286,8.326566845386242,ode_,scn2
72.0,415,0.2799896640724103,9.088421044611806,ode_,scn2
120.0,415,0.2861612562152469,9.725582588234856,ode_,scn2
0.0,416,0.0,4.918306718658591,ode_,scn2
2.0,416,0.43325612310494394,5.666326679023835,ode_,scn2
4.0,416,0.2407709901272357,5.954036269877733,ode_,scn2
8.0,416,0.16993091003296576,6.2692377448321155,ode_,scn2
12.0,416,0.12904706131825547,6.454057886583906,ode_,scn2
24.0,416,0.18622715810058618,7.997068540598007,ode_,scn2
48.0,416,0.2241796740230962,9.848116238251553,ode_,scn2
72.0,416,0.23328887528995187,10.719277648530792,ode_,scn2
120.0,416,0.23759603126632103,11.408169069052267,ode_,scn2
0.0,417,0.0,5.356149530475915,ode_,scn2
2.0,417,0.52974424319084,6.02757889337419,ode_,scn2
4.0,417,0.2918670053037457,6.299421380520149,ode_,scn2
8.0,417,0.2139392032233685,6.5958198769922305,ode_,scn2
12.0,417,0.1737313595532318,6.7833534970604,ode_,scn2
24.0,417,0.26806106156788856,8.281633022084748,ode_,scn2
48.0,417,0.3492958570314101,10.133979953033059,ode_,scn2
72.0,417,0.37621237414239966,11.009474137721593,ode_,scn2
120.0,417,0.3908575732382925,11.685595062159539,ode_,scn2
0.0,418,0.0,5.29777099286407,ode_,scn2
2.0,418,0.4314808533526828,6.000104732748001,ode_,scn2
4.0,418,0.25825691948851426,6.279959041163609,ode_,scn2
8.0,418,0.18938043620379139,6.609588368291439,ode_,scn2
12.0,418,0.14567905274921605,6.80631034909144,ode_,scn2
24.0,418,0.21275603365148812,8.390674394294823,ode_,scn2
48.0,418,0.2597305688703051,10.35344219953816,ode_,scn2
72.0,418,0.271894736196548,11.285357489050366,ode_,scn2
120.0,418,0.27779240185177184,12.003080699232267,ode_,scn2
0.0,419,0.0,5.276164430795316,ode_,scn2
2.0,419,0.4281341207810662,5.799745964254681,ode_,scn2
4.0,419,0.2443805411896746,6.004743639751984,ode_,scn2
8.0,419,0.17485431419277123,6.240326519611215,ode_,scn2
12.0,419,0.13285231678792417,6.382356250727367,ode_,scn2
24.0,419,0.1917223924461629,7.56023671776677,ode_,scn2
48.0,419,0.23074384289851815,9.062323293754705,ode_,scn2
72.0,419,0.2400655510796397,9.806849670815316,ode_,scn2
120.0,419,0.24447162095793445,10.418779223764318,ode_,scn2
0.0,420,0.0,5.23741005142053,ode_,scn2
2.0,420,0.5050026877290215,5.878122846086726,ode_,scn2
4.0,420,0.26627221614133,6.1300214706563105,ode_,scn2
8.0,420,0.18864884218178207,6.399013054248069,ode_,scn2
12.0,420,0.14946503100484637,6.568329739914699,ode_,scn2
24.0,420,0.22478741042052258,7.992405151079072,ode_,scn2
48.0,420,0.28335454352260714,9.820677061672207,ode_,scn2
72.0,420,0.30020203992535,10.728850894717288,ode_,scn2
120.0,420,0.30852917799351265,11.47831329112473,ode_,scn2
0.0,421,0.0,5.063000176219187,ode_,scn2
2.0,421,0.4290965393728445,5.6627977296962975,ode_,scn2
4.0,421,0.22101747823422616,5.875165085040737,ode_,scn2
8.0,421,0.1497678105037773,6.079679076244182,ode_,scn2
12.0,421,0.11229342670913504,6.186608475111735,ode_,scn2
24.0,421,0.16043445756626232,7.283800936220617,ode_,scn2
48.0,421,0.19138005256860116,8.585922711497119,ode_,scn2
72.0,421,0.19867324523565194,9.18719255326042,ode_,scn2
120.0,421,0.20210976784715437,9.637311699030066,ode_,scn2
0.0,422,0.0,5.283374795162639,ode_,scn2
2.0,422,0.47476134135509107,6.14965265377464,ode_,scn2
4.0,422,0.25516283408793133,6.479327644850505,ode_,scn2
8.0,422,0.18044957440497805,6.821156411921602,ode_,scn2
12.0,422,0.1407654043796335,7.0202323747051,ode_,scn2
24.0,422,0.20857676891866694,8.756140646622347,ode_,scn2
48.0,422,0.2587680597309267,10.825859042933146,ode_,scn2
72.0,422,0.2725880687432673,11.78139484844963,ode_,scn2
120.0,422,0.27935452849307946,12.504898922724047,ode_,scn2
0.0,423,0.0,5.000543897835466,ode_,scn2
2.0,423,0.37018649865729847,5.42611531246816,ode_,scn2
4.0,423,0.22892499729397403,5.604284805540045,ode_,scn2
8.0,423,0.16024511213475884,5.81364325862493,ode_,scn2
12.0,423,0.11606579285933262,5.926903067531304,ode_,scn2
24.0,423,0.16080678081772856,6.914283651648573,ode_,scn2
48.0,423,0.18619364716503253,8.174170599852296,ode_,scn2
72.0,423,0.19150726624284084,8.790363152483042,ode_,scn2
120.0,423,0.19409735404104103,9.269166090464868,ode_,scn2
0.0,424,0.0,5.664785400396498,ode_,scn2
2.0,424,0.4241246437761012,6.261309250590746,ode_,scn2
4.0,424,0.251727066439903,6.485402090682591,ode_,scn2
8.0,424,0.18417511903932976,6.748781383128282,ode_,scn2
12.0,424,0.14071594187724,6.904671800971277,ode_,scn2
24.0,424,0.2041848798892039,8.202585608157626,ode_,scn2
48.0,424,0.247497232780627,9.81679646935195,ode_,scn2
72.0,424,0.25838510777811124,10.589532253540067,ode_,scn2
120.0,424,0.2636530244001898,11.191477533305044,ode_,scn2
0.0,425,0.0,5.294520407028646,ode_,scn2
2.0,425,0.42644221887448935,5.933935294816214,ode_,scn2
4.0,425,0.2371662818588845,6.200221617152742,ode_,scn2
8.0,425,0.16238734027572033,6.472807278920908,ode_,scn2
12.0,425,0.1224344192976824,6.619842256667319,ode_,scn2
24.0,425,0.17586332374351243,7.897991692096243,ode_,scn2
48.0,425,0.2109516652776924,9.361869532326084,ode_,scn2
72.0,425,0.2194003346609881,10.01305556478163,ode_,scn2
120.0,425,0.22334921672517558,10.486605086458157,ode_,scn2
0.0,426,0.0,4.763824373712064,ode_,scn2
2.0,426,0.43060689828635496,5.228558428400304,ode_,scn2
4.0,426,0.23962282564514487,5.404545643680631,ode_,scn2
8.0,426,0.170593894567141,5.603794373177177,ode_,scn2
12.0,426,0.1295306212599932,5.723795364885359,ode_,scn2
24.0,426,0.18682074284178699,6.773759355696223,ode_,scn2
48.0,426,0.22469785282977695,8.166460045458528,ode_,scn2
72.0,426,0.23371552806753995,8.88232944736594,ode_,scn2
120.0,426,0.23797866637796897,9.485537560689721,ode_,scn2
0.0,427,0.0,4.734222341505621,ode_,scn2
2.0,427,0.45212597266600085,5.38329442940344,ode_,scn2
4.0,427,0.26896632847981833,5.663746531069979,ode_,scn2
8.0,427,0.1965481474978917,5.9842241857869105,ode_,scn2
12.0,427,0.1537565320564748,6.176293924194788,ode_,scn2
24.0,427,0.22831988125148556,7.622760898385791,ode_,scn2
48.0,427,0.284031152650704,9.308201299611639,ode_,scn2
72.0,427,0.2995760283647406,10.064330251424245,ode_,scn2
120.0,427,0.30722738350230727,10.622557824376958,ode_,scn2
0.0,428,0.0,4.936141858840882,ode_,scn2
2.0,428,0.38197145556338413,5.358078234835261,ode_,scn2
4.0,428,0.2414142563883428,5.543038507372584,ode_,scn2
8.0,428,0.17233345731039026,5.770169559430034,ode_,scn2
12.0,428,0.1270363203980445,5.901861848182815,ode_,scn2
24.0,428,0.1785086094976432,6.949022437885437,ode_,scn2
48.0,428,0.20925650493046588,8.297781356006556,ode_,scn2
72.0,428,0.21590212627862354,8.967555862286996,ode_,scn2
120.0,428,0.21909337912887036,9.508408404721578,ode_,scn2
0.0,429,0.0,4.694801791591392,ode_,scn2
2.0,429,0.42284104890664614,5.242781948579328,ode_,scn2
4.0,429,0.23597270774041482,5.458420033953914,ode_,scn2
8.0,429,0.16648112109899937,5.705256576221689,ode_,scn2
12.0,429,0.12541543769094032,5.855147142346267,ode_,scn2
24.0,429,0.17956693185719813,7.166780139561217,ode_,scn2
48.0,429,0.21421692447025506,8.979757796102042,ode_,scn2
72.0,429,0.22209665452834945,9.951858422706941,ode_,scn2
120.0,429,0.22577391512097317,10.805112688881064,ode_,scn2
0.0,430,0.0,5.135681554344074,ode_,scn2
2.0,430,0.4465095237880969,6.181864104886478,ode_,scn2
4.0,430,0.24962234430821026,6.55896542924502,ode_,scn2
8.0,430,0.1787038227062273,6.956531660513718,ode_,scn2
12.0,430,0.13754044047004174,7.180895800047853,ode_,scn2
24.0,430,0.20107937290517583,8.966988058921528,ode_,scn2
48.0,430,0.24577813607690166,10.816254593179316,ode_,scn2
72.0,430,0.2574129626577824,11.582470025996567,ode_,scn2
120.0,430,0.26302873354934386,12.12817051376844,ode_,scn2
0.0,431,0.0,4.557117354987417,ode_,scn2
2.0,431,0.45658420491231483,5.396096040744673,ode_,scn2
4.0,431,0.273180773991668,5.732281163353603,ode_,scn2
8.0,431,0.2032316534615491,6.124729590498086,ode_,scn2
12.0,431,0.15973003978068848,6.3642937357087535,ode_,scn2
24.0,431,0.2381212127095735,8.116553321594504,ode_,scn2
48.0,431,0.2974944527562361,10.087147978439223,ode_,scn2
72.0,431,0.3143079176712838,10.951535299984368,ode_,scn2
120.0,431,0.3226967907687006,11.591097746347117,ode_,scn2
0.0,432,0.0,5.0379057512574725,ode_,scn2
2.0,432,0.45292808502196236,5.943950559024769,ode_,scn2
4.0,432,0.2554946259155269,6.2752237681535545,ode_,scn2
8.0,432,0.18527276823219443,6.630252470918059,ode_,scn2
12.0,432,0.143786268630677,6.830751487303711,ode_,scn2
24.0,432,0.21195470647379042,8.561015892465342,ode_,scn2
48.0,432,0.26171928071813083,10.535820932763539,ode_,scn2
72.0,432,0.2753543150570405,11.404912924355095,ode_,scn2
120.0,432,0.2820229342030395,12.024522720697837,ode_,scn2
0.0,433,0.0,5.239673021456718,ode_,scn2
2.0,433,0.43562617452030067,6.197528687009786,ode_,scn2
4.0,433,0.23089915719415682,6.541044123864874,ode_,scn2
8.0,433,0.1589991197700271,6.879469832563338,ode_,scn2
12.0,433,0.12022963636387263,7.059544389045389,ode_,scn2
24.0,433,0.17306649670520577,8.74756350451992,ode_,scn2
48.0,433,0.20808990547073192,10.629404565087416,ode_,scn2
72.0,433,0.21663544597448153,11.453328439324107,ode_,scn2
120.0,433,0.22067534015998538,12.049752198264907,ode_,scn2
0.0,434,0.0,4.821522558677216,ode_,scn2
2.0,434,0.469441128952406,5.455295981920161,ode_,scn2
4.0,434,0.2735005822446894,5.702917662435334,ode_,scn2
8.0,434,0.20334402837233492,5.987851669535932,ode_,scn2
12.0,434,0.16071419658015634,6.162090742420409,ode_,scn2
24.0,434,0.24098812246518075,7.55393333600433,ode_,scn2
48.0,434,0.30329038886976245,9.251099558697373,ode_,scn2
72.0,434,0.32153592621268373,10.041944508974563,ode_,scn2
120.0,434,0.3307896233726052,10.639377065745228,ode_,scn2
0.0,435,0.0,4.680846357971981,ode_,scn2
2.0,435,0.47600225025495396,5.286643958983514,ode_,scn2
4.0,435,0.2728923335799349,5.535197592594247,ode_,scn2
8.0,435,0.20180506150421174,5.835020294002383,ode_,scn2
12.0,435,0.1594925183159424,6.03348566257923,ode_,scn2
24.0,435,0.2388721401829896,7.592614310119803,ode_,scn2
48.0,435,0.2994684117155215,9.740673468638747,ode_,scn2
72.0,435,0.3164082662900119,10.873727542589751,ode_,scn2
120.0,435,0.3246299496231891,11.857157564437617,ode_,scn2
0.0,436,0.0,4.89931748530742,ode_,scn2
2.0,436,0.4937877948427061,5.3924507166741185,ode_,scn2
4.0,436,0.256872163499585,5.584796990811551,ode_,scn2
8.0,436,0.18109172253487224,5.79426166521002,ode_,scn2
12.0,436,0.14224660480914436,5.929071172814694,ode_,scn2
24.0,436,0.21197223456456812,7.099683452751972,ode_,scn2
48.0,436,0.2640772950855526,8.726092366919337,ode_,scn2
72.0,436,0.2781837454617386,9.600124778464433,ode_,scn2
120.0,436,0.28486166910543365,10.376234988943011,ode_,scn2
0.0,437,0.0,4.853839925400232,ode_,scn2
2.0,437,0.47766732982063953,5.495433029624744,ode_,scn2
4.0,437,0.2638766422733768,5.743793584910077,ode_,scn2
8.0,437,0.1916172285702384,6.0221683080120005,ode_,scn2
12.0,437,0.15066594134363614,6.195921810978691,ode_,scn2
24.0,437,0.224710662178207,7.6375513195472085,ode_,scn2
48.0,437,0.2806461572918489,9.486099000685382,ode_,scn2
72.0,437,0.2962911947556235,10.398401085511864,ode_,scn2
120.0,437,0.3040065946126181,11.137783438852544,ode_,scn2
0.0,438,0.0,5.284117160837001,ode_,scn2
2.0,438,0.4996065063187274,5.886690640857523,ode_,scn2
4.0,438,0.2609280811551085,6.111851087198981,ode_,scn2
8.0,438,0.185641237645105,6.352497232848132,ode_,scn2
12.0,438,0.14662880567969747,6.504289872076141,ode_,scn2
24.0,438,0.21971814635469325,7.775287665612167,ode_,scn2
48.0,438,0.2756843548239735,9.363225699757777,ode_,scn2
72.0,438,0.2914300178970386,10.137764252401826,ode_,scn2
120.0,438,0.2991107434407132,10.77562108839838,ode_,scn2
0.0,439,0.0,6.022831014509092,ode_,scn2
2.0,439,0.41395487894652944,6.793782890913823,ode_,scn2
4.0,439,0.25353177261318444,7.08375738223115,ode_,scn2
8.0,439,0.1861003546663852,7.427754990420805,ode_,scn2
12.0,439,0.1415303134695662,7.627997577055187,ode_,scn2
24.0,439,0.20450465364773068,9.199957775749288,ode_,scn2
48.0,439,0.24682298802968158,11.008124651497443,ode_,scn2
72.0,439,0.2573103517784312,11.819278911999145,ode_,scn2
120.0,439,0.2623851755110766,12.425402391413416,ode_,scn2
0.0,440,0.0,4.522469950441795,ode_,scn2
2.0,440,0.45663983814169445,5.284580785774018,ode_,scn2
4.0,440,0.2708112869121669,5.605022763797024,ode_,scn2
8.0,440,0.19856298853979937,5.964067082932934,ode_,scn2
12.0,440,0.1559001243701192,6.174218868450754,ode_,scn2
24.0,440,0.23243184980890766,7.7969727033487555,ode_,scn2
48.0,440,0.29073489922968315,9.648950490298027,ode_,scn2
72.0,440,0.3074966725800651,10.459254727778005,ode_,scn2
120.0,440,0.315835493091576,11.034663237308251,ode_,scn2
0.0,441,0.0,4.775145516680116,ode_,scn2
2.0,441,0.3818619627037303,5.337628607922422,ode_,scn2
4.0,441,0.2129520259864372,5.553259512610737,ode_,scn2
8.0,441,0.14466274783402913,5.782340184821388,ode_,scn2
12.0,441,0.1046788658879142,5.9023269124996105,ode_,scn2
24.0,441,0.14493834594703459,7.06664780455217,ode_,scn2
48.0,441,0.16764965291684522,8.528918216176923,ode_,scn2
72.0,441,0.1723381424912046,9.241699403506864,ode_,scn2
120.0,441,0.1746161299375693,9.801248664984634,ode_,scn2
0.0,442,0.0,4.360180401924142,ode_,scn2
2.0,442,0.41296928437066893,5.060543764795418,ode_,scn2
4.0,442,0.23429920521705627,5.304865643983308,ode_,scn2
8.0,442,0.16790070572408416,5.580687680696898,ode_,scn2
12.0,442,0.12634873214346465,5.739860676277939,ode_,scn2
24.0,442,0.18079207991079627,7.148069075422452,ode_,scn2
48.0,442,0.21583148798228763,8.878010147676067,ode_,scn2
72.0,442,0.22403808331101382,9.7076913514454,ode_,scn2
120.0,442,0.22797864922832334,10.36577301597937,ode_,scn2
0.0,443,0.0,4.847089137735138,ode_,scn2
2.0,443,0.41290659116518263,5.44426327900324,ode_,scn2
4.0,443,0.2502781367920542,5.684717196467505,ode_,scn2
8.0,443,0.18154055708852246,5.9704657097984635,ode_,scn2
12.0,443,0.13740617117429432,6.139685782845775,ode_,scn2
24.0,443,0.19762755556195655,7.456283962016377,ode_,scn2
48.0,443,0.23717149239211138,9.03535403259501,ode_,scn2
72.0,443,0.24661822038282433,9.772859847545678,ode_,scn2
120.0,443,0.25112967384457996,10.347387092242009,ode_,scn2
0.0,444,0.0,5.25023487608824,ode_,scn2
2.0,444,0.3988218169290282,5.942901480511761,ode_,scn2
4.0,444,0.2288695483666603,6.204145495437527,ode_,scn2
8.0,444,0.16086532294704858,6.494484196676382,ode_,scn2
12.0,444,0.11913612385808826,6.654602059183019,ode_,scn2
24.0,444,0.1681800929691594,8.111798606260372,ode_,scn2
48.0,444,0.19817812230960888,9.931989386244094,ode_,scn2
72.0,444,0.20489387660471223,10.810230125661572,ode_,scn2
120.0,444,0.2081151802245044,11.493860943642353,ode_,scn2
0.0,445,0.0,6.04584949682657,ode_,scn2
2.0,445,0.4458753603359112,6.627108249294511,ode_,scn2
4.0,445,0.25964221537549553,6.8541525923408715,ode_,scn2
8.0,445,0.19051647968871424,7.122434501875691,ode_,scn2
12.0,445,0.14762774268722256,7.289320374513773,ode_,scn2
24.0,445,0.21696793107753598,8.614667569786908,ode_,scn2
48.0,445,0.2664194980465724,10.289200367618864,ode_,scn2
72.0,445,0.2793139350298349,11.107188130778827,ode_,scn2
120.0,445,0.2855319274831631,11.769905153664578,ode_,scn2
0.0,446,0.0,4.849089494417169,ode_,scn2
2.0,446,0.41319306848876314,5.390484966089095,ode_,scn2
4.0,446,0.2596189822345427,5.608846270314542,ode_,scn2
8.0,446,0.19201986338583338,5.88183571138849,ode_,scn2
12.0,446,0.1464662927599421,6.0481053627250025,ode_,scn2
24.0,446,0.21213566212110477,7.357694327565773,ode_,scn2
48.0,446,0.25653168672833504,9.049209840570345,ode_,scn2
72.0,446,0.26753018218736974,9.885841396332175,ode_,scn2
120.0,446,0.27284460953365347,10.55746744829647,ode_,scn2
0.0,447,0.0,5.3862394020164865,ode_,scn2
2.0,447,0.366462043596327,6.153238568068973,ode_,scn2
4.0,447,0.22963782394833526,6.458113035605388,ode_,scn2
8.0,447,0.1612659699114671,6.81610221479552,ode_,scn2
12.0,447,0.11648872245788183,7.008740720092831,ode_,scn2
24.0,447,0.16099524446963395,8.582851499208036,ode_,scn2
48.0,447,0.1859399467183998,10.394457663672448,ode_,scn2
72.0,447,0.1910870987520179,11.214779277764215,ode_,scn2
120.0,447,0.1936303226573272,11.833236269704667,ode_,scn2
0.0,448,0.0,5.647108181497395,ode_,scn2
2.0,448,0.43559812176045676,6.2675128266065645,ode_,scn2
4.0,448,0.2427907561455871,6.501120099615087,ode_,scn2
8.0,448,0.17318917216076787,6.761307722088281,ode_,scn2
12.0,448,0.1320638010944148,6.9155870821802115,ode_,scn2
24.0,448,0.19127760618911446,8.241687935918085,ode_,scn2
48.0,448,0.2311994130703986,9.905554770652667,ode_,scn2
72.0,448,0.24098256435023588,10.716470267488948,ode_,scn2
120.0,448,0.2456435116256457,11.368628464949275,ode_,scn2
0.0,449,0.0,4.709492789207835,ode_,scn2
2.0,449,0.4473005564677471,5.348083616048453,ode_,scn2
4.0,449,0.23779724931534182,5.567514568839477,ode_,scn2
8.0,449,0.1670067965206443,5.780346605013438,ode_,scn2
12.0,449,0.12797994782191838,5.889669597212547,ode_,scn2
24.0,449,0.18659694477054273,7.015220665088263,ode_,scn2
48.0,449,0.2277768657957996,8.302999402000273,ode_,scn2
72.0,449,0.23861722689965706,8.865767069850994,ode_,scn2
120.0,449,0.24374905623604465,9.251938149604841,ode_,scn2
0.0,450,0.0,5.454529563286381,ode_,scn2
2.0,450,0.5151655923735313,6.392178040019123,ode_,scn2
4.0,450,0.2929333856326722,6.753060127298019,ode_,scn2
8.0,450,0.221477914478532,7.173670899118738,ode_,scn2
12.0,450,0.17986729277586003,7.449275623543982,ode_,scn2
24.0,450,0.27712015474283164,9.530731114509404,ode_,scn2
48.0,450,0.3601974460173662,12.067872616498011,ode_,scn2
72.0,450,0.3873308478173641,13.258302134552252,ode_,scn2
120.0,450,0.40197746298398834,14.191711037134116,ode_,scn2
0.0,451,0.0,5.827908120131197,ode_,scn2
2.0,451,0.4568522276731189,6.502899112722466,ode_,scn2
4.0,451,0.25825093483913464,6.741643244156054,ode_,scn2
8.0,451,0.18981836345674055,7.007772836469515,ode_,scn2
12.0,451,0.14806799219850755,7.165728329070117,ode_,scn2
24.0,451,0.21916189313084622,8.487131999816278,ode_,scn2
48.0,451,0.27163759546859606,10.033782128583994,ode_,scn2
72.0,451,0.286099910107733,10.736390382254202,ode_,scn2
120.0,451,0.29325747433453403,11.263422831527878,ode_,scn2
0.0,452,0.0,5.077658321591921,ode_,scn2
2.0,452,0.41230698004692273,5.898687852659865,ode_,scn2
4.0,452,0.24791075885666422,6.236181465791715,ode_,scn2
8.0,452,0.17690833206184764,6.595375127461994,ode_,scn2
12.0,452,0.13405006293789107,6.7809877837472285,ode_,scn2
24.0,452,0.19342989304002353,8.2895214162916,ode_,scn2
48.0,452,0.2335882795596426,9.847152116161702,ode_,scn2
72.0,452,0.24374852821435428,10.468424799055636,ode_,scn2
120.0,452,0.24845373095787726,10.86700598748078,ode_,scn2
0.0,453,0.0,4.627786911019542,ode_,scn2
2.0,453,0.39363069184652916,5.269861834395504,ode_,scn2
4.0,453,0.2623769476803776,5.539875518126589,ode_,scn2
8.0,453,0.1940366952525829,5.872483934945024,ode_,scn2
12.0,453,0.14670431339543852,6.059091037996073,ode_,scn2
24.0,453,0.21103787073184646,7.45825854625269,ode_,scn2
48.0,453,0.25389998509477707,9.036584391880504,ode_,scn2
72.0,453,0.26459293220400587,9.717956042610993,ode_,scn2
120.0,453,0.26972529182836635,10.19187730260985,ode_,scn2
0.0,454,0.0,5.419200101075168,ode_,scn2
2.0,454,0.49050945185710565,5.9743684449836385,ode_,scn2
4.0,454,0.266586504746618,6.194771278076011,ode_,scn2
8.0,454,0.19190079624075793,6.439110254883076,ode_,scn2
12.0,454,0.15159037027555233,6.593691214540309,ode_,scn2
24.0,454,0.2271794122014887,7.879741884913291,ode_,scn2
48.0,454,0.2852293105118532,9.567273592259358,ode_,scn2
